,code,name,MaxDrawDown,1W,1M,3M,6M,1Y,2Y,3Y,4Y,5Y
0,005552,国富新趋势混合A,-3.179904041474657,-0.04,1.27,2.04,7.38,5.78,9.92,14.06,,
0,005553,国富新趋势混合C,-3.253841827641968,-0.04,1.25,2.00,7.27,5.58,9.44,13.53,,
0,005576,华泰柏瑞新金融地产混合,-23.097804671231902,-0.32,2.66,11.25,11.98,21.75,10.63,,,
0,005577,交银丰晟收益债券A,-0.8200673310716389,0.05,0.49,1.06,1.89,4.37,,,,
0,005578,交银丰晟收益债券C,-0.8498347737230127,0.05,0.44,0.92,1.58,3.48,,,,
0,005587,安信比较优势混合,-24.28714961377294,-0.26,3.86,1.00,8.72,43.97,45.13,,,
0,005593,上投创新商业模式混合,-31.20324048873836,-3.89,6.31,-9.85,12.24,57.74,105.37,,,
0,005594,招商添润3个月定开债发起式A,-1.7091034719719511,0.05,0.38,0.64,1.72,1.70,5.72,11.81,,
0,005595,招商添润3个月定开债发起式C,-0.19787541456398605,0.07,0.48,,,,,,,
0,005596,建信战略精选灵活配置混合A,-27.34045486860799,-2.57,3.78,-3.71,19.16,70.12,119.24,,,
0,005597,建信战略精选灵活配置混合C,-27.58319527365597,-2.59,3.73,-3.84,18.85,69.26,117.09,,,
0,005602,汇安中短债债券C,-0.39354813469920646,0.06,0.31,0.86,1.92,3.20,,,,
0,005606,招商招鸿6个月定开债发起式,-3.211800880972937,0.05,0.38,0.50,2.33,4.50,,,,
0,005609,富国军工主题混合,-29.002186457435243,0.86,7.89,-18.04,8.10,71.01,96.74,,,
0,005638,农银量化智慧混合,-23.406120664910958,-1.00,2.28,-12.25,15.21,56.63,78.60,,,
0,005642,鹏扬景升混合A,-24.811393700914298,-0.66,6.18,-7.74,18.17,83.72,130.19,,,
0,005643,鹏扬景升混合C,-24.913404788095896,-0.68,6.11,-7.93,17.67,82.24,126.54,,,
0,005646,中海沪港深多策略混合,-28.848157400041007,-1.04,3.69,-0.41,16.77,43.44,41.24,,,
0,005648,招商添琪3个月定开债发起式A,-1.1849715974225683,0.04,0.32,0.61,1.83,2.05,6.72,13.45,,
0,005652,国富天颐混合A,-3.1392817947018092,-0.16,0.93,0.81,7.07,17.81,25.13,,,
0,005653,国富天颐混合C,-3.158726844377857,-0.17,0.88,0.66,6.88,17.30,23.96,,,
0,005664,鹏扬景欣混合A,-8.246769456738978,-0.27,2.25,-2.49,6.61,25.74,43.21,,,
0,005665,鹏扬景欣混合C,-8.256021574211768,-0.27,2.22,-2.58,6.39,25.23,42.18,,,
0,005670,嘉实致兴定开债发起式,-7.263824621595183,0.13,0.22,0.02,-6.48,-5.29,-0.32,,,
0,005671,前海联合研究优选混合A,-26.344961629252893,-3.32,7.72,-6.47,20.99,97.93,159.20,,,
0,005672,前海联合研究优选混合C,-26.35233450596668,-3.34,7.65,-6.56,20.62,96.54,155.25,,,
0,005678,安信尊享添益债券,-1.3820209124452254,-0.05,0.16,-0.16,0.46,0.59,7.24,,,
0,005679,财通资管鑫盛6个月定期开放混合,-5.328555164695903,0.33,2.38,5.48,17.01,,,,,
0,005682,财通资管消费精选混合,-28.5432093105096,-0.96,4.50,-9.88,-3.29,42.73,105.99,,,
0,005684,财通资管鸿睿12个月A,-1.1703688880030483,0.70,0.09,2.69,10.33,,,,,
0,005685,财通资管鸿睿12个月C,-1.2545822395900519,0.67,-0.09,2.26,9.37,,,,,
0,005686,财通资管瑞享12个月定期开放混合,-1.5022324403576426,0.58,-0.12,2.20,6.85,,,,,
0,005713,中融季季红定期开放债券A,-1.7441189596754003,0.05,0.32,0.64,1.80,1.97,6.75,,,
0,005714,中融季季红定期开放债券C,-1.795034322651512,0.06,0.30,0.57,1.64,1.66,6.10,,,
0,005726,国泰价值精选灵活配置混合,-18.140561371465157,-2.56,0.45,-8.20,5.73,59.52,96.92,,,
0,005728,华宝绿色主题混合,-15.895971127272245,-1.16,1.68,-4.88,11.02,45.93,44.60,,,
0,005730,国泰江源优势混合,-33.97694449412179,0.66,3.16,4.15,32.03,94.03,161.58,,,
0,005738,长城智能产业混合,-18.92109021132431,-0.95,5.52,-8.26,7.49,58.44,115.39,,,
0,005746,国泰聚利价值定期开放灵活配置混合,-2.7248518979179126,0.72,-0.49,7.29,20.65,,,,,
0,005774,华夏产业升级混合,-36.019094263309626,0.86,4.45,-27.29,-2.46,40.01,41.13,,,
0,005783,创金合信汇益纯债一年定开债券C,-1.7070052394637325,0.27,0.71,1.74,8.87,,,,,
0,005784,创金合信汇誉纯债六个月定开债券A,-1.4729216266400003,0.34,0.86,1.96,7.93,,,,,
0,005796,嘉实新添荣定期混合A,-9.638186458213383,-0.80,-0.05,-5.37,-0.12,2.98,8.51,,,
0,005797,嘉实新添荣定期混合C,-9.76280448275083,-0.81,-0.10,-5.51,-0.43,2.35,7.17,,,
0,005805,华泰柏瑞医疗健康,-27.446764658197086,-0.99,13.99,-3.85,10.19,66.30,143.72,,,
0,005815,农银睿选混合,-24.492217452906807,-1.43,2.95,-16.90,4.63,56.97,112.64,,,
0,005816,国泰农惠定开债券,-1.8968758847629608,0.39,1.02,0.69,,,,,,
0,005823,泰康颐享混合A,-5.644064519008641,-0.10,2.30,-0.34,7.02,16.03,25.07,,,
0,005824,泰康颐享混合C,-5.74894394309966,-0.11,2.27,-0.42,6.86,15.67,24.25,,,
0,005827,易方达蓝筹精选混合,-23.698837805999073,-4.73,3.98,-6.15,27.59,98.53,152.19,,,
0,005833,工银红利优享混合A,-23.670380374611366,-3.16,2.93,-6.24,18.21,38.62,28.44,,,
0,005834,工银红利优享混合C,-23.694074661968546,-3.16,2.90,-6.34,17.94,38.05,27.08,,,
0,005838,创金合信中债1-3年政金债A,-0.5786894430248268,0.09,0.37,0.51,1.86,,,,,
0,005839,创金合信中债1-3年政金债C,-0.8692521289213717,0.08,0.35,0.48,1.06,,,,,
0,005850,财通量化价值优选混合,-16.172449755550623,-2.10,4.03,-1.74,14.12,49.33,56.19,,,
0,005851,财通新视野灵活配置混合A,-22.759626130896628,-2.08,11.47,2.14,25.07,51.34,56.51,,,
0,005855,中科沃土沃瑞A,-18.60319613983411,-0.36,3.26,-6.75,10.52,48.39,94.79,,,
0,005856,中科沃土沃瑞C,-18.622209060411656,-0.37,3.20,-6.90,10.20,47.37,93.03,,,
0,005865,浦银量化多策略A,-12.256966967403093,-0.45,0.89,-0.57,5.48,20.15,25.88,,,
0,005866,浦银量化多策略C,-12.244855720833058,-0.47,0.81,-0.76,5.05,18.99,23.43,,,
0,005868,平安MSCI中国A股国际ETF联接A,-14.936271685512859,1.10,-1.59,-3.69,13.31,47.28,50.92,,,
0,005869,平安MSCI中国A股国际ETF联接C,-14.951032527527685,1.10,-1.60,-3.72,13.25,47.13,50.53,,,
0,005870,鹏华沪深300指数增强,-22.672108412509083,1.30,-0.42,-0.23,15.44,54.56,43.75,,,
0,005873,建信创业板ETF联接A,-24.98511456483684,1.96,-0.25,-6.86,12.04,47.51,66.11,,,
0,005874,建信创业板ETF联接C,-24.974907749709995,1.95,-0.28,-6.96,11.80,46.91,65.17,,,
0,005875,易方达中盘成长混合,-21.134770241667088,-3.05,5.72,-6.36,22.42,89.87,137.58,,,
0,005882,财通资管鑫达混合E,-0.44083390429243696,0.10,0.52,1.44,2.44,4.30,9.06,,,
0,005886,华夏鼎沛债券A,-13.534595573283514,0.05,0.42,-3.20,-2.40,7.03,15.98,,,
0,005887,华夏鼎沛债券C,-13.788627981988256,0.05,0.40,-3.30,-2.61,6.59,15.06,,,
0,005888,华夏新兴消费混合A,-20.63683542918511,-2.33,7.64,-3.44,34.33,119.99,156.97,,,
0,005889,华夏新兴消费混合C,-20.63683542918513,-2.34,7.59,-3.56,33.98,118.88,154.39,,,
0,005890,先锋博盈纯债A,-1.0319652580781824,0.04,0.24,0.50,3.01,4.40,,,,
0,005891,先锋博盈纯债C,-1.0704447252580684,0.04,0.21,0.41,2.80,3.97,,,,
0,005892,先锋汇盈纯债A,-1.5904708770170806,0.07,0.59,0.85,1.67,2.81,15.10,,,
0,005893,先锋汇盈纯债C,-1.6725600246220163,0.06,0.56,0.74,1.44,2.38,10.49,,,
0,005894,华夏优势精选股票,-29.195317997375014,2.25,1.17,-13.40,21.59,44.69,69.16,,,
0,005901,诺安汇利混合A,-12.976281506065723,-1.03,1.74,-2.15,19.67,44.18,35.62,,,
0,005902,诺安汇利混合C,-13.608281930007848,-1.04,1.69,-2.30,19.31,43.28,33.95,,,
0,005906,招商丰茂混合发起式A,-4.700182949198728,0.16,0.78,1.22,2.78,6.14,9.90,,,
0,005907,招商丰茂混合发起式C,-4.832471535981209,0.15,0.71,1.01,2.35,5.28,8.13,,,
0,005918,天弘沪深300ETF联接C,-23.927130223127826,0.85,-2.40,-3.88,12.20,41.84,40.26,,,
0,005919,天弘中证500ETF联接C,-33.01057699577194,0.97,-0.57,-2.48,2.93,27.13,21.33,,,
0,005927,创金合信新能源汽车股票A,-29.29288248230254,1.79,-1.05,-13.34,45.32,84.67,93.84,,,
0,005928,创金合信新能源汽车股票C,-29.38624720642772,1.78,-1.11,-13.49,44.79,83.38,91.12,,,
0,005931,中融恒裕纯债A,-2.2473789338596895,0.08,0.39,0.91,1.94,2.01,6.62,,,
0,005932,中融恒裕纯债C,-2.1555433692084236,0.07,0.35,0.83,1.77,1.87,6.36,,,
0,005936,申万菱信安泰惠利纯债债券A,-1.9602348143897386,0.13,0.47,0.75,1.84,1.41,7.51,,,
0,005937,工银精选金融地产混合A,-20.23990245008427,-1.92,1.51,-1.88,11.56,29.43,28.45,,,
0,005938,工银精选金融地产混合C,-20.257767780249957,-1.92,1.48,-1.98,11.33,28.90,27.58,,,
0,005939,工银新能源汽车混合A,-32.3956074568402,-2.83,0.31,-23.34,25.24,88.15,91.85,,,
0,005940,工银新能源汽车混合C,-32.40249427986983,-2.84,0.27,-23.42,24.98,87.37,89.92,,,
0,005943,工银聚福混合A,-4.711771888340143,-0.63,1.70,0.30,7.67,16.97,22.99,,,
0,005944,工银聚福混合C,-4.767970443039693,-0.63,1.66,0.27,7.52,16.59,21.97,,,
0,005945,工银可转债优选债券A,-12.32933409555238,0.17,1.44,-1.96,5.58,16.03,20.13,,,
0,005946,工银可转债优选债券C,-12.547837444814347,0.16,1.41,-2.06,5.35,15.55,19.13,,,
0,005947,德邦民裕进取量化精选灵活配置混合A,-21.05881695499243,-1.08,3.64,-7.94,2.70,38.21,40.29,,,
0,005948,德邦民裕进取量化精选灵活配置混合C,-21.173766399091022,-1.08,3.60,-8.03,2.49,37.64,38.89,,,
0,005959,财通新视野灵活配置混合C,-22.775137846072514,-2.09,11.39,1.94,24.54,50.10,53.95,,,
0,005962,宝盈人工智能股票A,-29.540896377762916,4.88,-2.86,-12.51,5.36,43.20,110.87,,,
0,005963,宝盈人工智能股票C,-29.718835558819702,4.87,-2.93,-12.69,4.90,42.00,107.45,,,
0,005965,安信中证500指数增强A,-18.033126434215053,1.36,2.01,1.73,7.63,38.01,46.73,,,
0,005966,安信中证500指数增强C,-18.138660461354327,1.35,1.97,1.62,7.41,37.44,45.51,,,
0,005968,创金合信工业周期股票A,-31.052098983438935,1.37,-4.75,-7.16,40.61,146.55,180.49,,,
0,005969,创金合信工业周期股票C,-31.072171222429677,-0.72,-0.47,-11.81,38.06,144.31,175.91,,,
0,005970,国泰消费优选股票,-12.888744800550423,0.17,-6.73,-9.03,1.42,39.55,73.54,,,
0,005983,上投核心精选股票,-14.999550311275378,-0.13,4.22,16.22,22.63,75.85,123.70,,,
0,005990,申万菱信安泰惠利纯债债券C,-1.9918694337571652,0.09,0.41,0.63,1.79,1.31,7.31,,,
0,005997,天弘裕利混合C,-2.6683488977879644,-0.60,0.95,-0.36,1.64,1.27,4.06,,,
0,005998,嘉实深证基本面120联接C,-19.895721727518556,0.07,0.60,-2.69,14.77,42.33,40.08,,,
0,006005,诺安鼎利混合A,-13.588470539514974,-0.23,1.41,-2.63,0.65,7.14,,,,
0,006006,诺安鼎利混合C,-13.914518294218325,-0.23,1.36,-2.77,0.34,6.50,,,,
0,006007,诺安积极混合A,-21.24454478805874,-1.95,2.74,-12.35,-3.84,28.52,60.49,,,
0,006008,诺安积极混合C,-21.252407752836277,-1.97,2.67,-12.53,-4.25,27.49,58.32,,,
0,006015,华安信用债C,-2.7926291136260106,0.00,0.28,0.47,1.62,0.65,6.53,,,
0,006023,宝盈聚丰两年定开债券A,-3.0000000000000138,0.38,0.48,4.67,,,,,,
0,006024,宝盈聚丰两年定开债券C,-3.0000000000000138,0.36,0.36,4.33,,,,,,
0,006025,诺安优化混合,-15.042463912926063,-1.42,0.48,-3.00,7.30,32.33,45.12,,,
0,006030,南方昌元转债A,-14.232786985080814,-1.11,3.72,-6.48,16.93,47.73,35.89,,,
0,006031,南方昌元转债C,-14.437832352352586,-1.12,3.67,-6.60,16.62,47.00,34.53,,,
0,006035,中融恒惠纯债A,-1.5380973065445391,0.08,0.34,0.55,1.69,2.38,7.60,,,
0,006036,中融恒惠纯债C,-1.551097525346079,0.07,0.31,0.48,1.53,2.34,8.80,,,
0,006039,国富估值优势混合,-18.53651948427317,-1.26,2.49,0.01,27.81,85.96,120.35,,,
0,006042,上投摩根尚睿混合,-13.720100176269145,0.37,-0.68,-1.70,8.94,26.22,36.83,,,
0,006048,长城中证500指数,-23.967839494256914,0.83,0.89,0.88,6.38,39.52,42.18,,,
0,006051,鹏扬核心价值混合A,-25.756641691181315,-3.09,-0.35,-17.72,17.40,78.03,82.06,,,
0,006052,鹏扬核心价值混合C,-25.902654046872463,-3.10,-0.38,-17.80,17.15,77.31,80.35,,,
0,006055,鹏扬淳合债券,-1.957128316287171,0.08,0.31,0.48,1.76,6.85,,,,
0,006059,鹏扬泓利债券A,-2.433764498238644,-0.13,0.52,1.94,5.34,6.86,12.29,,,
0,006060,鹏扬泓利债券C,-2.4436097288644487,-0.14,0.48,1.85,5.12,6.45,11.43,,,
0,006063,景顺长城MSCI增强指数,-18.829392228828667,0.80,4.61,-1.64,13.74,50.60,58.39,,,
0,006076,创金合信恒利超短债债券A,-0.2836878187765346,0.06,0.34,1.00,2.04,2.98,7.11,,,
0,006077,创金合信恒利超短债债券C,-0.30692448683553586,0.06,0.31,0.92,1.83,2.59,6.33,,,
0,006085,万家新机遇价值驱动混合C,-21.05032474350651,-1.44,-0.02,-7.38,10.59,57.77,74.09,,,
0,006090,前海开源鼎康债券A,-2.4382517406184134,0.08,0.50,0.18,1.14,1.28,5.37,,,
0,006091,前海开源鼎康债券C,-2.4727839030973753,0.08,0.49,0.13,1.04,1.08,4.94,,,
0,006097,平安高等级债A,-2.4242039659914116,0.04,0.15,0.48,1.27,1.43,,,,
0,006102,浙商丰利增强债券,-13.012668066228128,0.36,8.37,4.83,18.73,41.76,53.25,,,
0,006113,汇添富创新医药混合,-27.89799182717807,-1.85,11.95,-5.89,10.28,59.74,141.36,,,
0,006123,中融高股息混合A,-17.282552627067627,-1.47,3.71,-1.70,7.62,42.77,,,,
0,006124,中融高股息混合C,-17.31395932989327,-1.49,3.64,-1.91,7.13,41.11,,,,
0,006145,前海开源鼎欣债券A,-2.7527297875749146,0.00,0.29,0.62,1.41,1.24,4.82,,,
0,006146,前海开源鼎欣债券C,-2.7731611559711156,0.00,0.29,0.60,1.36,1.15,4.69,,,
0,006147,宝盈融源可转债债券A,-31.30742419341077,-0.71,1.62,-15.91,-13.28,-0.05,,,,
0,006148,宝盈融源可转债债券C,-31.303745904303803,-0.71,1.59,-15.98,-13.42,-0.37,,,,
0,006150,招商添利两年定开债,-1.1072620000000089,1.19,3.49,5.46,15.53,,,,,
0,006157,财通量化核心优选混合,-19.984172567682812,-0.16,5.82,-3.53,4.05,33.67,31.06,,,
0,006162,财通资管积极收益债券E,-1.1840321072564164,0.00,0.55,-0.22,1.18,2.70,8.06,,,
0,006171,鹏扬淳利定开债券,-2.289602386865508,0.24,0.44,1.61,5.39,,,,,
0,006190,前海开源裕瑞混合C,-5.831667729320311,-0.47,0.90,-1.86,3.15,8.88,18.50,,,
0,006195,国金量化多因子股票,-23.30990202908001,1.37,0.35,-0.81,8.71,27.47,15.23,,,
0,006201,景顺长城量化先锋混合,-15.444404075314255,-0.76,4.88,-1.60,10.86,47.28,52.64,,,
0,006202,交银核心资产混合,-18.1583630826592,-2.22,2.67,-6.54,14.32,59.70,81.47,,,
0,006205,汇添富沪港深优势定开混合,-29.09945943014921,-2.12,8.87,5.38,18.36,60.49,,,,
0,006207,泰康裕泰债券A,-3.8785474951406385,-0.17,0.75,1.03,5.67,12.51,,,,
0,006208,泰康裕泰债券C,-3.8783080153682925,-0.18,0.73,1.00,5.61,12.38,,,,
0,006209,中信保诚新蓝筹混合,-18.82387876995312,-0.56,4.93,-3.09,12.37,53.40,90.44,,,
0,006216,前海开源价值成长混合A,-13.65197196865282,-0.34,0.15,-2.66,0.60,12.98,21.71,,,
0,006217,前海开源价值成长混合C,-13.660840152638876,-0.34,0.15,-2.68,0.56,12.88,21.46,,,
0,006220,工银上证50ETF联接A,-17.583438344468416,-2.64,0.06,-6.99,7.61,29.56,26.32,,,
0,006221,工银上证50ETF联接C,-17.78918796821002,-2.64,0.03,-7.05,7.47,29.23,25.45,,,
0,006223,交银创新成长混合,-21.847112274773295,-3.02,1.29,-8.24,5.87,46.67,89.63,,,
0,006230,鹏华研究驱动混合,-15.760864110548079,-0.80,3.26,-5.04,4.67,30.04,87.17,,,
0,006240,中融医疗健康混合A,-26.538565108736922,-0.76,9.99,-5.73,2.36,28.50,64.74,,,
0,006241,中融医疗健康混合C,-26.585598807179046,-0.76,9.97,-5.73,2.19,27.78,63.15,,,
0,006247,华夏中小板ETF联接C,-21.993204504307894,1.21,-5.74,-9.72,5.73,35.95,38.89,,,
0,006248,华夏创业板ETF联接A,-22.556426380582728,2.04,-0.32,-7.22,12.78,48.05,68.90,,,
0,006259,汇添富红利增长混合A,-21.914790965019847,-2.88,1.10,-7.52,13.03,70.98,,,,
0,006260,汇添富红利增长混合C,-21.94014928967053,-2.90,1.03,-7.71,12.55,69.58,,,,
0,006314,中融策略优选混合A,-20.974829347487024,-1.28,9.05,-7.42,7.21,63.27,,,,
0,006315,中融策略优选混合C,-21.057578217280227,-1.28,9.04,-7.60,6.78,62.32,,,,
0,006332,招商金鸿债券A,-2.382348434716186,0.10,0.64,1.39,1.95,1.80,7.59,,,
0,006333,招商金鸿债券C,-2.422449425144735,0.11,0.61,1.31,1.79,1.51,6.95,,,
0,006336,泓德量化精选混合,-22.328331346204987,-2.91,2.06,-12.10,10.22,65.75,,,,
0,006354,国泰民裕进取灵活配置混合,-9.60421031466896,-1.15,1.42,-5.51,,,,,,
0,006360,财通资管鸿益中短债A,-0.384009971785082,0.08,0.32,0.88,1.71,2.96,7.21,,,
0,006361,财通资管鸿益中短债C,-0.3852046736225967,0.08,0.31,0.84,1.62,2.77,6.89,,,
0,006364,招商丰韵混合A,-19.33458572419038,-0.80,3.28,-5.73,17.69,69.62,,,,
0,006365,招商丰韵混合C,-19.362035569165712,-0.82,3.21,-5.92,17.21,68.26,,,,
0,006392,中信保诚创新成长混合,-18.987854690746097,-0.95,5.72,-0.03,25.51,89.77,162.08,,,
0,006398,宝盈祥颐定期开放混合A,-2.1762834892303684,-0.21,0.85,5.90,16.58,,,,,
0,006399,宝盈祥颐定期开放混合C,-2.2037107515369136,-0.23,0.68,5.51,15.72,,,,,
0,006401,先锋量化优选混合A,-318.9117117986883,27.37,230.04,36.56,654.19,1722.84,,,,
0,006402,先锋量化优选混合C,-13.500593957846984,0.58,4.88,0.65,13.69,36.11,,,,
0,006408,汇添富消费升级混合,-26.601592279451157,-4.64,10.28,-4.56,17.65,77.58,134.58,,,
0,006429,诺安恒鑫混合,-15.97405771833591,-1.27,3.23,-2.93,17.52,58.55,,,,
0,006434,鹏华3个月中短债A类,-0.5008715632720984,0.10,0.71,2.29,4.91,,,,,
0,006435,景顺长城创新成长混合,-19.87614022818095,-2.17,0.92,-11.56,6.82,49.08,,,,
0,006436,浦银中短债A,-1.4941292117242821,0.05,0.30,0.62,1.51,2.12,6.78,,,
0,006437,浦银中短债C,-1.5173627633601083,0.05,0.29,0.60,1.45,2.02,6.44,,,
0,006450,嘉实致盈债券,-2.1086804337316467,0.06,0.37,0.45,1.85,1.14,6.06,,,
0,006456,鹏华3个月中短债C类,-0.6043301203877638,0.09,0.61,1.98,4.22,,,,,
0,006467,浦银双债债券C,-1.160910638370416,-0.05,0.51,0.25,1.50,3.52,,,,
0,006477,中邮沪港深,-17.780024666214867,-0.02,1.60,6.03,10.85,25.33,,,,
0,006513,鹏扬淳享债券A,-2.1392416573045248,0.07,0.35,0.51,1.61,1.18,6.10,,,
0,006514,鹏扬淳享债券C,-2.2060542046614118,0.06,0.32,0.41,1.40,0.78,5.26,,,
0,006517,南方吉元短债A,-0.560244207458882,0.04,0.32,0.76,1.89,2.24,6.40,,,
0,006518,南方吉元短债C,-0.636010222543415,0.03,0.29,0.66,1.68,1.83,5.56,,,
0,006520,汇安短债债券C,-0.20204783282916638,0.06,0.34,0.81,1.75,2.89,6.97,,,
0,006526,鹏华优选回报混合,-21.55462023597261,-3.50,6.05,-12.10,13.35,41.01,52.97,,,
0,006534,农银永盛定开混合,-3.795630220597579,0.25,5.30,18.35,,,,,,
0,006583,中信保诚景泰债券A,-3.3470935352688636,0.00,0.06,-1.16,3.09,2.65,9.07,,,
0,006584,中信保诚景泰债券C,-3.432200296318233,0.00,0.04,-1.26,2.89,2.23,8.19,,,
0,006606,泓德裕丰中短债债券A,-1.02874489649607,0.05,0.35,0.60,1.37,2.03,6.44,,,
0,006607,泓德裕丰中短债债券C,-1.0967885376161557,0.04,0.32,0.50,1.14,1.61,5.57,,,
0,006608,泓德研究优选混合,-16.83420563633269,-1.70,0.30,-4.40,17.80,54.97,,,,
0,006609,申万菱信安泰瑞利中短债债券A,-1.444124182770834,0.07,0.44,0.86,1.88,2.14,,,,
0,006615,工银战略新兴产业混合A,-22.254717621284502,-1.50,4.75,-8.93,14.56,90.33,,,,
0,006616,工银战略新兴产业混合C,-22.250072933146935,-1.51,4.71,-9.03,14.32,89.56,,,,
0,006629,招商鑫悦中短债A,-2.283318565714987,0.07,0.48,1.14,2.13,1.69,7.32,,,
0,006630,招商鑫悦中短债C,-2.315987837715927,0.06,0.46,1.08,2.02,1.48,6.89,,,
0,006658,财通中证香港红利等权指数A,-28.027485283815057,-0.66,4.73,11.63,17.78,14.79,,,,
0,006659,财通中证香港红利等权指数C,-28.063486024868332,-0.67,4.70,11.54,17.59,14.43,,,,
0,006668,华夏中短债债券A,-2.3223938772774178,0.03,0.45,0.81,1.79,1.33,6.41,,,
0,006738,工银添慧债券A,-5.682139496899675,0.05,0.69,-3.50,4.32,9.29,,,,
0,006739,工银添慧债券C,-5.691576395162357,0.05,0.66,-3.59,4.11,8.86,,,,
0,006740,工银尊利中短债债券A,-2.0890250580553937,0.06,0.53,1.21,1.11,1.45,,,,
0,006741,工银尊利中短债债券C,-2.2217570584081914,0.05,0.50,1.10,0.89,1.04,,,,
0,006752,天弘港股通精选A,-26.03927941404407,-1.84,4.93,-1.77,14.43,52.26,,,,
0,006753,天弘港股通精选C,-26.024478418135487,-1.84,4.91,-1.83,14.26,51.80,,,,
0,006793,交银稳鑫短债债券A,-0.5002602367471964,0.07,0.44,0.97,1.79,2.55,6.71,,,
0,006794,交银稳鑫短债债券C,-0.5601486149498069,0.07,0.40,0.87,1.58,2.14,5.86,,,
0,006796,富国消费升级混合,-21.567054255353636,-3.14,6.43,-4.47,19.94,85.33,134.84,,,
0,006799,财通资管鸿运中短债债券A,-0.36504280052946925,0.06,0.32,1.08,2.33,4.31,9.39,,,
0,006800,财通资管鸿运中短债债券C,-0.38889249880246224,0.06,0.29,0.97,2.12,3.88,8.49,,,
0,006801,前海联合科技先锋混合A,-22.2225090709525,-2.95,4.59,-10.30,3.58,32.34,,,,
0,006802,前海联合科技先锋混合C,-22.216699638659996,-2.95,4.55,-10.39,3.36,31.80,,,,
0,006824,创金合信鑫日享短债债券A,-0.5152476818380713,0.05,0.34,0.85,1.59,2.94,8.14,,,
0,006825,创金合信鑫日享短债债券C,-0.5246978728469243,0.04,0.30,0.75,1.40,2.56,7.36,,,
0,006829,鹏扬利沣短债A,-0.3205655146008568,0.06,0.25,0.53,1.58,2.35,,,,
0,006830,鹏扬利沣短债C,-0.33024574017598285,0.05,0.22,0.46,1.44,2.09,,,,
0,006832,鹏扬添利增强债券A,-3.452273875491141,-0.15,0.20,0.08,3.93,10.37,,,,
0,006833,鹏扬添利增强债券C,-3.452381579223962,-0.16,0.18,0.02,3.77,10.04,,,,
0,006839,安信聚利增强债券A,-4.140648059452456,-0.68,-0.01,-3.43,-1.52,-0.65,,,,
0,006840,安信聚利增强债券C,-4.135768438256527,-0.69,-0.03,-3.47,-1.61,-0.85,,,,
0,006862,招商和悦稳健养老一年期C类FOF,-4.494083145856509,0.33,0.24,-1.47,3.18,8.95,,,,
0,006875,创金合信恒兴中短债债券C,-2.0610611228817466,0.05,0.42,0.90,1.65,2.26,,,,
0,006890,上投领先优选,-26.66059100042749,-2.32,2.22,-8.67,14.87,53.61,,,,
0,006904,泰康产业升级混合A,-18.92511351249402,-2.83,6.16,-5.92,17.57,61.32,,,,
0,006905,泰康产业升级混合C,-18.924305026788566,-2.84,6.11,-6.04,17.27,60.54,,,,
0,006921,南方智诚混合,-26.46780489638344,-3.92,0.14,-8.68,14.91,58.39,,,,
0,006932,平安0-3年期政策性金融债债券A,-2.8915694116204205,0.06,0.36,0.57,1.80,0.27,3.73,,,
0,006933,平安0-3年期政策性金融债债券C,-2.8924040519162975,0.06,0.36,0.55,1.76,0.19,3.70,,,
0,006934,平安3-5年期政策性金融债债券A,-4.483956216042095,0.01,0.42,0.50,2.56,0.19,5.28,,,
0,006935,平安3-5年期政策性金融债债券C,-4.509271188617692,0.01,0.38,0.43,2.43,0.07,5.11,,,
0,006947,华宝中短债债券A,-1.6263646948084687,0.06,0.31,0.71,1.32,1.66,6.86,,,
0,006948,华宝中短债债券C,-1.7058259240805063,0.06,0.28,0.61,1.12,1.26,5.99,,,
0,006965,财通安瑞短债债券型证券投资基金A,-0.34912651374731096,0.07,0.41,0.98,2.03,3.36,,,,
0,006966,财通安瑞短债债券型证券投资基金C,-0.3604885590464568,0.08,0.41,0.90,1.84,2.95,,,,
0,006977,农银海棠定开混合,-20.03383473594108,0.20,9.67,75.83,,,,,,
0,007043,前海联合泓鑫混合C,-27.28356065866514,-3.24,8.11,-10.37,21.30,97.09,170.48,,,
0,007048,平安安心灵活配置混合C,-23.699386275455613,-4.84,5.71,-8.00,18.74,57.79,54.85,,,
0,007064,浦银上清所优选短融债券A,-0.24217784648165042,0.06,0.30,0.67,1.65,2.40,,,,
0,007065,浦银上清所优选短融债券C,-0.31102382450340915,0.06,0.29,0.63,1.78,2.37,,,,
0,007066,浦银安盛先进制造混合A,-19.7907399945473,-1.43,3.70,-5.99,12.17,46.80,,,,
0,007067,浦银安盛先进制造混合C,-19.790725709296808,-1.44,3.67,-6.07,11.97,46.24,,,,
0,007080,建信中债5-10年国开行债券指数A,-4.628861312112598,0.00,0.40,0.52,2.50,1.00,,,,
0,007081,建信中债5-10年国开行债券指数C,-4.696802678718425,0.02,0.41,0.52,2.47,0.92,,,,
0,007082,平安高端制造混合A,-26.13149768975196,-3.61,1.83,-14.23,11.56,63.17,,,,
0,007083,平安高端制造混合C,-26.22421116746041,-3.63,1.76,-14.40,11.09,61.85,,,,
0,007111,新疆联合国民健康混合C,-28.845757486734435,-0.81,13.11,-7.91,9.06,55.01,111.33,,,
0,007128,天弘增强回报A,-2.9673690925174245,-0.15,1.71,0.82,4.98,11.41,,,,
