,code,name,MaxDrawDown,1W,1M,3M,6M,1Y,2Y,3Y,4Y,5Y
0,5970,国泰消费优选股票,-12.8887448,0.17,-6.73,-9.03,1.42,39.55,73.54,,,
0,5983,上投核心精选股票,-14.99955031,-0.13,4.22,16.22,22.63,75.85,123.7,,,
0,5990,申万菱信安泰惠利纯债债券C,-1.991869434,0.09,0.41,0.63,1.79,1.31,7.31,,,
0,5997,天弘裕利混合C,-2.668348898,0.44,0.37,-0.6,1.58,1.07,3.96,,,
0,5998,嘉实深证基本面120联接C,-19.89572173,0.07,0.6,-2.69,14.77,42.33,40.08,,,
0,6005,诺安鼎利混合A,-13.58847054,0.47,0.66,-2.6,-1.89,3.17,,,,
0,6006,诺安鼎利混合C,-13.91451829,0.45,0.61,-2.75,-2.19,2.54,,,,
0,6007,诺安积极混合A,-21.24454479,-1.09,1.23,-9.78,-9.41,23.22,50.21,,,
0,6008,诺安积极混合C,-21.25240775,-1.1,1.17,-9.96,-9.77,22.24,48.18,,,
0,6015,华安信用债C,-2.792629114,0.09,0.38,0.47,1.62,-0.09,4.91,,,
0,6023,宝盈聚丰两年定开债券A,-3,0.35,3.61,4.67,,,,,,
0,6024,宝盈聚丰两年定开债券C,-3,0.32,3.46,4.31,,,,,,
0,6025,诺安优化混合,-15.04246391,-0.58,-2.31,-4.51,3.27,28.82,39.98,,,
0,6030,南方昌元转债A,-14.23278699,0.84,-0.49,-7.98,9.66,41.69,38.25,,,
0,6031,南方昌元转债C,-14.43783235,0.83,-0.54,-8.1,9.38,40.99,36.86,,,
0,6035,中融恒惠纯债A,-1.538097307,0.08,0.34,0.55,1.69,2.38,7.6,,,
0,6036,中融恒惠纯债C,-1.551097525,0.07,0.31,0.48,1.53,2.34,8.8,,,
0,6039,国富估值优势混合,-18.53651948,0.86,-3.04,-2.97,20.17,77.89,115.71,,,
0,6042,上投摩根尚睿混合,-13.72010018,-0.85,-0.57,-3.02,3.82,25.4,37.22,,,
0,6048,长城中证500指数,-23.96783949,0.83,0.89,0.88,6.38,39.52,42.18,,,
0,6051,鹏扬核心价值混合A,-25.75664169,2.04,-1.63,-14.99,9.41,73.1,80.75,,,
0,6052,鹏扬核心价值混合C,-25.90265405,2.03,-1.66,-15.08,9.19,72.4,79.04,,,
0,6055,鹏扬淳合债券,-1.957128316,0.05,0.35,0.5,1.76,6.23,,,,
0,6059,鹏扬泓利债券A,-2.433764498,0.09,0.22,1.11,4.6,6.05,12.47,,,
0,6060,鹏扬泓利债券C,-2.443609729,0.08,0.18,1.02,4.4,5.65,11.62,,,
0,6063,景顺长城MSCI增强指数,-18.82939223,0.8,4.61,-1.64,13.74,50.6,58.39,,,
0,6076,创金合信恒利超短债债券A,-0.283687819,0.04,0.33,0.95,1.98,2.75,7.03,,,
0,6077,创金合信恒利超短债债券C,-0.306924487,0.04,0.29,0.86,1.78,2.35,6.25,,,
0,6085,万家新机遇价值驱动混合C,-21.05032474,0.19,-3.55,-9.38,3.68,50.88,71.65,,,
0,6090,前海开源鼎康债券A,-2.438251741,0.04,0.38,0.38,1.1,0.11,5.37,,,
0,6091,前海开源鼎康债券C,-2.472783903,0.04,0.36,0.34,1.01,-0.1,4.93,,,
0,6097,平安高等级债A,-2.424203966,-0.03,0.16,0.47,1.21,0.71,,,,
0,6102,浙商丰利增强债券,-13.01266807,-0.91,1.68,2.39,10.23,34.81,48.25,,,
0,6113,汇添富创新医药混合,-27.89799183,0.59,5.43,-6,2.03,52.17,128.72,,,
0,6123,中融高股息混合A,-17.28255263,1.67,-2.63,-3.94,1.36,39.71,,,,
0,6124,中融高股息混合C,-17.31395933,1.66,-2.7,-4.15,0.92,38.1,,,,
0,6145,前海开源鼎欣债券A,-2.752729788,0.13,0.37,0.7,1.47,0.48,4.87,,,
0,6146,前海开源鼎欣债券C,-2.773161156,0.13,0.36,0.68,1.42,0.38,4.73,,,
0,6147,宝盈融源可转债债券A,-31.30742419,1.42,-1.27,-17.76,-16.98,-5.75,,,,
0,6148,宝盈融源可转债债券C,-31.3037459,1.43,-1.29,-17.81,-17.1,-6.04,,,,
0,6150,招商添利两年定开债,-1.107262,1.54,4.52,6.03,16.4,,,,,
0,6157,财通量化核心优选混合,-19.98417257,1.26,3.16,-4.18,-1.13,25.77,30.97,,,
0,6162,财通资管积极收益债券E,-1.184032107,0.08,0.48,-0.14,0.67,2.12,7.98,,,
0,6171,鹏扬淳利定开债券,-2.289602387,0.27,0.36,1.78,5.4,,,,,
0,6190,前海开源裕瑞混合C,-5.831667729,0.37,0.43,-1.56,2.06,6.99,17.28,,,
0,6195,国金量化多因子股票,-23.30990203,1.37,0.35,-0.81,8.71,27.47,15.23,,,
0,6201,景顺长城量化先锋混合,-15.44440408,0.86,1.28,-2.21,5.96,41.61,51.72,,,
0,6202,交银核心资产混合,-18.15836308,1.78,-0.03,-4.56,8.6,55.01,79.18,,,
0,6205,汇添富沪港深优势定开混合,-29.09945943,2.42,3.22,4.04,15.61,58.23,,,,
0,6207,泰康裕泰债券A,-3.878547495,0.21,-0.51,0.6,4.6,10.84,,,,
0,6208,泰康裕泰债券C,-3.878308015,0.22,-0.52,0.58,4.56,10.72,,,,
0,6209,中信保诚新蓝筹混合,-18.82387877,1.92,2.47,-3.26,5.91,46.79,87.56,,,
0,6216,前海开源价值成长混合A,-13.65197197,0.43,-0.1,-1.77,-0.12,12.2,22.41,,,
0,6217,前海开源价值成长混合C,-13.66084015,0.43,-0.12,-1.79,-0.17,12.1,22.17,,,
0,6220,工银上证50ETF联接A,-17.58343834,-0.7,-3.85,-9.16,1.87,25.14,22.53,,,
0,6221,工银上证50ETF联接C,-17.78918797,-0.7,-3.87,-9.21,1.75,24.83,21.69,,,
0,6223,交银创新成长混合,-21.84711227,2.02,0.84,-8.99,1.07,42.06,86.39,,,
0,6230,鹏华研究驱动混合,-15.76086411,1.58,0.93,-6.62,6.63,36.65,78.01,,,
0,6240,中融医疗健康混合A,-26.53856511,-0.16,3.5,-8.28,-6.82,20.57,58.75,,,
0,6241,中融医疗健康混合C,-26.58559881,-0.17,3.49,-8.27,-6.95,19.9,57.35,,,
0,6247,华夏中小板ETF联接C,-21.9932045,1.21,-5.74,-9.72,5.73,35.95,38.89,,,
0,6248,华夏创业板ETF联接A,-22.55642638,2.04,-0.32,-7.22,12.78,48.05,68.9,,,
0,6259,汇添富红利增长混合A,-21.91479097,1.06,-1.5,-7.2,6.96,65.28,,,,
0,6260,汇添富红利增长混合C,-21.94014929,1.05,-1.57,-7.39,6.53,63.95,,,,
0,6314,中融策略优选混合A,-20.97482935,1.87,3.91,-6,1.99,55.81,,,,
0,6315,中融策略优选混合C,-21.05757822,1.87,3.9,-6.12,1.59,54.91,,,,
0,6332,招商金鸿债券A,-2.382348435,0.17,0.66,1.44,2.07,1.42,7.65,,,
0,6333,招商金鸿债券C,-2.422449425,0.16,0.62,1.35,1.9,1.12,7.01,,,
0,6336,泓德量化精选混合,-22.32833135,2.23,-0.24,-10.13,4.45,58.78,,,,
0,6354,国泰民裕进取灵活配置混合,-9.604210315,0.67,0.08,-5.27,,,,,,
0,6360,财通资管鸿益中短债A,-0.384009972,0.05,0.32,0.86,1.67,2.76,7.16,,,
0,6361,财通资管鸿益中短债C,-0.385204674,0.05,0.3,0.82,1.58,2.56,6.84,,,
0,6364,招商丰韵混合A,-19.33458572,0.51,-0.16,-5.46,11.97,62.55,,,,
0,6365,招商丰韵混合C,-19.36203557,0.5,-0.23,-5.65,11.52,61.25,,,,
0,6392,中信保诚创新成长混合,-18.98785469,2.6,4.09,-1.9,18.61,80.97,162.9,,,
0,6398,宝盈祥颐定期开放混合A,-2.176283489,0.27,1.08,5.93,16.86,,,,,
0,6399,宝盈祥颐定期开放混合C,-2.203710752,0.23,0.91,5.54,16,,,,,
0,6401,先锋量化优选混合A,-318.9117118,48.18,102.19,-134.13,225.64,1416.14,,,,
0,6402,先锋量化优选混合C,-13.50059396,1.03,2.15,-2.99,4.55,29.57,,,,
0,6408,汇添富消费升级混合,-26.60159228,2.04,5.04,-1.32,14.67,77.24,128.26,,,
0,6429,诺安恒鑫混合,-15.97405772,1.6,1.99,-3.2,10.73,56.81,,,,
0,6434,鹏华3个月中短债A类,-0.500871563,0.17,0.69,2.38,4.96,,,,,
0,6435,景顺长城创新成长混合,-19.87614023,2.93,2.33,-7.47,1.22,46.52,,,,
0,6436,浦银中短债A,-1.494129212,0.07,0.33,0.65,1.5,1.47,6.73,,,
0,6437,浦银中短债C,-1.517362763,0.07,0.33,0.62,1.45,1.37,6.39,,,
0,6450,嘉实致盈债券,-2.108680434,0.11,0.48,0.6,1.95,0.4,6.04,,,
0,6456,鹏华3个月中短债C类,-0.60433012,0.17,0.61,2.09,4.28,,,,,
0,6467,浦银双债债券C,-1.160910638,0.05,0.06,0.06,0.94,2.78,,,,
0,6477,中邮沪港深,-17.78002467,0.44,-0.14,3,8.82,22.37,,,,
0,6513,鹏扬淳享债券A,-2.139241657,0.07,0.41,0.57,1.66,0.29,5.94,,,
0,6514,鹏扬淳享债券C,-2.206054205,0.06,0.38,0.47,1.46,-0.1,5.1,,,
0,6517,南方吉元短债A,-0.560244207,0.06,0.32,0.73,1.83,2.06,6.3,,,
0,6518,南方吉元短债C,-0.636010223,0.06,0.29,0.63,1.63,1.65,5.45,,,
0,6520,汇安短债债券C,-0.202047833,0.04,0.33,0.78,1.68,2.78,6.96,,,
0,6526,鹏华优选回报混合,-21.55462024,2,3.14,-10.49,13.32,49.63,52.26,,,
0,6534,农银永盛定开混合,-3.795630221,0.48,5.97,17.94,,,,,,
0,6583,中信保诚景泰债券A,-3.347093535,0.22,-0.11,-0.81,2.7,1.76,9.33,,,
0,6584,中信保诚景泰债券C,-3.432200296,0.21,-0.15,-0.91,2.48,1.34,8.45,,,
0,6606,泓德裕丰中短债债券A,-1.028744896,0.03,0.32,0.62,1.33,1.63,6.4,,,
0,6607,泓德裕丰中短债债券C,-1.096788538,0.03,0.3,0.52,1.13,1.23,5.54,,,
0,6608,泓德研究优选混合,-16.83420564,2.93,-0.99,-3.2,12.8,51.78,,,,
0,6609,申万菱信安泰瑞利中短债债券A,-1.444124183,0.12,0.46,0.86,1.89,1.7,,,,
0,6615,工银战略新兴产业混合A,-22.25471762,1.14,1.58,-8.84,10.44,83.48,,,,
0,6616,工银战略新兴产业混合C,-22.25007293,1.14,1.55,-8.93,10.22,82.74,,,,
0,6629,招商鑫悦中短债A,-2.283318566,0.12,0.52,1.12,2.17,1.4,7.36,,,
0,6630,招商鑫悦中短债C,-2.315987838,0.12,0.5,1.07,2.07,1.22,6.95,,,
0,6658,财通中证香港红利等权指数A,-28.02748528,1.72,2.4,11.08,19.18,15.96,,,,
0,6659,财通中证香港红利等权指数C,-28.06348602,1.72,2.37,11,19,15.6,,,,
0,6668,华夏中短债债券A,-2.322393877,0.07,0.35,0.78,1.76,0.81,6.39,,,
0,6738,工银添慧债券A,-5.682139497,0.46,-0.01,-3.43,3.12,8.01,,,,
0,6739,工银添慧债券C,-5.691576395,0.47,-0.04,-3.52,2.92,7.58,,,,
0,6740,工银尊利中短债债券A,-2.089025058,0.16,0.62,1.24,1.19,0.95,,,,
0,6741,工银尊利中短债债券C,-2.221757058,0.15,0.58,1.14,0.99,0.53,,,,
0,6752,天弘港股通精选A,-26.03927941,3.74,3.81,4.19,17.38,55.51,,,,
0,6753,天弘港股通精选C,-26.02447842,3.74,3.78,4.12,17.2,55.04,,,,
0,6793,交银稳鑫短债债券A,-0.500260237,0.08,0.45,0.95,1.78,2.45,6.75,,,
0,6794,交银稳鑫短债债券C,-0.560148615,0.07,0.41,0.84,1.57,2.02,5.88,,,
0,6796,富国消费升级混合,-21.56705426,1.48,3.69,-1.67,14.79,81.16,129.69,,,
0,6799,财通资管鸿运中短债债券A,-0.365042801,0.05,0.32,1.02,2.24,4.03,9.3,,,
0,6800,财通资管鸿运中短债债券C,-0.388892499,0.05,0.28,0.92,2.03,3.6,8.39,,,
0,6801,前海联合科技先锋混合A,-22.22250907,1.52,1.93,-11.74,-1.4,25.04,,,,
0,6802,前海联合科技先锋混合C,-22.21669964,1.52,1.9,-11.83,-1.6,24.53,,,,
0,6824,创金合信鑫日享短债债券A,-0.515247682,0.05,0.31,0.81,1.57,2.65,8.02,,,
0,6825,创金合信鑫日享短债债券C,-0.524697873,0.06,0.28,0.72,1.39,2.28,7.25,,,
0,6829,鹏扬利沣短债A,-0.320565515,0.01,0.25,0.52,1.54,2.09,,,,
0,6830,鹏扬利沣短债C,-0.33024574,0.02,0.23,0.46,1.42,1.83,,,,
0,6832,鹏扬添利增强债券A,-3.452273875,0.08,-0.32,-0.32,2.76,9.18,,,,
0,6833,鹏扬添利增强债券C,-3.452381579,0.07,-0.35,-0.4,2.61,8.85,,,,
0,6839,安信聚利增强债券A,-4.446890686,-0.19,-0.7,-3.08,-2.87,-1.8,,,,
0,6840,安信聚利增强债券C,-4.462283956,-0.2,-0.73,-3.13,-2.97,-2.01,,,,
0,6862,招商和悦稳健养老一年期C类FOF,-4.494083146,-0.32,0.54,-1.68,1.62,8.32,,,,
0,6875,创金合信恒兴中短债债券C,-2.061061123,0.08,0.43,0.91,1.6,1.72,,,,
0,6890,上投领先优选,-26.660591,1.64,-0.91,-9.7,7.92,47.63,,,,
0,6904,泰康产业升级混合A,-18.92511351,1.54,2.98,-5.75,7.94,53.84,,,,
0,6905,泰康产业升级混合C,-18.92430503,1.54,2.93,-5.87,7.67,53.1,,,,
0,6921,南方智诚混合,-26.4678049,1.88,-1.1,-5.73,9.13,55.14,,,,
0,6932,平安0-3年期政策性金融债债券A,-2.891569412,0.08,0.45,0.69,1.86,-0.22,3.79,,,
0,6933,平安0-3年期政策性金融债债券C,-2.892404052,0.08,0.45,0.67,1.82,-0.3,3.76,,,
0,6934,平安3-5年期政策性金融债债券A,-4.483956216,0.42,0.81,0.88,3.05,-0.76,5.69,,,
0,6935,平安3-5年期政策性金融债债券C,-4.509271189,0.42,0.77,0.8,2.92,-0.9,5.51,,,
0,6947,华宝中短债债券A,-1.626364695,0.03,0.27,0.65,1.25,1.12,6.85,,,
0,6948,华宝中短债债券C,-1.705825924,0.03,0.23,0.55,1.05,0.71,6,,,
0,6965,财通安瑞短债债券型证券投资基金A,-0.349126514,0.07,0.41,0.98,1.98,3.19,,,,
0,6966,财通安瑞短债债券型证券投资基金C,-0.360488559,0.07,0.4,0.9,1.8,2.79,,,,
0,6977,农银海棠定开混合,-20.03383474,1.12,10.65,72.04,,,,,,
0,7043,前海联合泓鑫混合C,-27.28356066,3.01,4.52,-9.39,11.63,87.43,171.73,,,
0,7048,平安安心灵活配置混合C,-23.69938628,1.74,3.45,-5.62,14.72,55.04,54.65,,,
0,7064,浦银上清所优选短融债券A,-0.242177846,0.04,0.31,0.67,1.59,2.24,,,,
0,7065,浦银上清所优选短融债券C,-0.311023825,0.04,0.29,0.62,1.72,2.21,,,,
0,7066,浦银安盛先进制造混合A,-19.79073999,0.95,0.69,-9.15,6.09,41.39,,,,
0,7067,浦银安盛先进制造混合C,-19.79072571,0.95,0.65,-9.23,5.9,40.88,,,,
0,7080,建信中债5-10年国开行债券指数A,-4.628861312,0.18,0.68,0.79,2.84,-0.22,,,,
0,7081,建信中债5-10年国开行债券指数C,-4.696802679,0.17,0.68,0.78,2.81,-0.29,,,,
0,7082,平安高端制造混合A,-26.13149769,1.86,-0.52,-11.7,5.39,56.39,,,,
0,7083,平安高端制造混合C,-26.22421117,1.85,-0.58,-11.88,4.98,55.13,,,,
0,7111,新疆联合国民健康混合C,-28.84575749,1.64,7.81,-6.11,1.09,47.22,110.08,,,
0,7128,天弘增强回报A,-2.967369093,0.42,0.29,0.2,2.4,10.41,,,,
0,7129,天弘增强回报C,-2.966351553,0.42,0.26,0.1,2.19,9.97,,,,
0,7151,前海开源沪港深聚瑞混合,-22.99228742,2.51,0.13,0.37,19.02,53.71,,,,
0,7177,浙商智能行业优选混合A,-19.05110773,1.59,1.29,-7.31,14.19,64.06,,,,
0,7186,华夏中债3-5年政金债指数A,-4.312023878,0.21,0.74,0.76,2.5,-0.76,,,,
0,7187,华夏中债3-5年政金债指数C,-4.312977485,0.21,0.74,0.73,2.47,-0.85,,,,
0,7210,华商瑞丰短债C,-0.420755742,0.08,0.27,0.62,1.18,1.62,,,,
0,7225,浙商惠泉3个月定开债券C,-3.586483198,0.12,0.54,0.48,1.82,0.88,,,,
0,7226,海富通中短债债券C,-0.305493023,0,0.14,0.34,0.95,1.14,,,,
0,7227,海富通中短债债券A,-0.284050033,0,0.16,0.39,1.06,1.4,,,,
0,7240,申万菱信安泰瑞利中短债债券C,-1.52487199,0.12,0.43,0.77,1.7,1.3,,,,
0,7245,安信鑫日享中短债A,-1.105832206,0.07,0.34,0.47,1.15,1.39,,,,
0,7246,安信鑫日享中短债C,-1.140270264,0.06,0.31,0.41,1.02,1.13,,,,
0,7306,华泰柏瑞基本面智选A类,-30.92789045,2.9,2.21,-13.17,8.54,60.3,,,,
0,7307,华泰柏瑞基本面智选C,-30.96966521,2.91,2.19,-13.23,8.4,59.9,,,,
0,7308,华宝消费升级混合,-23.1135134,1.56,5.36,-6.09,10.38,61.79,,,,
0,7316,交银可转债债券A,-12.86982423,0.37,-0.22,-6.06,2.88,20.78,,,,
0,7317,交银可转债债券C,-12.98736238,0.37,-0.26,-6.15,2.67,20.28,,,,
0,7319,嘉实汇达中短债债券A,-0.400556808,0.09,0.3,0.51,1.38,1.65,,,,
0,7320,嘉实汇达中短债债券C,-0.423057091,0.09,0.29,0.44,1.26,1.4,,,,
0,7340,南方科技创新混合A,-29.35071924,0.66,-1.22,-13.23,0.02,40.18,,,,
0,7343,嘉实科技创新混合,-26.33335806,2.73,5.17,-6.27,8.11,72.62,,,,
0,7349,华夏科技创新混合A,-26.88714619,1.99,3.78,-6.84,6.56,68.23,,,,
0,7350,华夏科技创新混合C,-22.72679961,1.99,3.7,-7.03,,,,,,
0,7355,汇添富科技创新混合A,-24.17181347,3.88,3.62,-7.03,11.41,63.12,,,,
0,7356,汇添富科技创新混合C,-24.19006364,3.87,3.55,-7.21,10.98,61.82,,,,
0,7391,申万菱信安泰丰利债券A,-1.635658,0,-0.03,0.27,1.84,2.09,,,,
0,7392,申万菱信安泰丰利债券C,-1.651804278,-0.01,-0.04,0.24,1.79,1.99,,,,
0,7412,景顺长城绩优成长混合,-27.1594944,1.05,0.76,-7.01,11.59,80.2,,,,
0,7415,南方致远混合A,-3.859870051,0.04,-0.02,-0.02,3.39,17.18,,,,
0,7416,南方致远混合C,-3.879087123,0.03,-0.07,-0.18,3.08,16.46,,,,
0,7417,泰康信用精选债券A,-1.859367798,0.07,0.38,1.07,2.07,2.16,,,,
0,7418,泰康信用精选债券C,-1.910011519,0.07,0.35,1,1.93,1.85,,,,
0,7429,鹏扬淳盈6个月定开债券A,-1.2628984,0.27,0.67,2.07,,,,,,
0,7430,鹏扬淳盈6个月定开债券C,-1.349731109,0.25,0.57,1.76,,,,,,
0,7461,德邦锐泓债券A,-3.346306833,0.18,0.65,0.68,2.69,0.6,,,,
0,7462,德邦锐泓债券C,-3.355009256,0.17,0.64,0.67,2.69,0.6,,,,
0,7481,华夏逸享健康混合,-15.07962846,0.04,2.48,-1.19,-3.5,11,,,,
0,7490,南方信息创新混合A,-28.85651611,1.39,3.19,-13.49,-9.27,22.04,,,,
0,7491,南方信息创新混合C,-29.15591682,1.38,3.12,-13.66,-9.63,21.05,,,,
0,7509,华商润丰灵活C,-18.30401811,0.74,0.43,-5.62,6.33,50.69,,,,
0,7569,南方安福混合C,-3.412286581,0.17,0,-0.67,3.05,13.88,,,,
0,7574,宝盈新价值混合C,-15.98081433,1.36,-0.68,-0.97,15.55,70.62,,,,
0,7575,宝盈祥泰混合C,-5.708816414,0.03,0.26,0.16,3.01,7.23,,,,
0,7577,宝盈祥瑞混合C,-8.997897345,0.38,-0.84,-4.07,-1.76,-4.07,,,,
0,7578,宝盈新锐混合C,-22.85477001,2.37,9.27,0.06,12.15,59.7,,,,
0,7579,宝盈先进制造混合C,-21.48964962,1.48,5.03,-8.46,8.54,45.66,,,,
0,7581,宝盈鸿利收益混合C,-20.98820293,1.24,4.68,-8.7,7.57,44.52,,,,
0,7591,华夏恒益18个月定开债券,0,0.03,0.27,1.8,,,,,,
0,7592,华夏价值精选混合,-14.30928724,1.75,-0.44,-4.39,14.13,58.99,,,,
0,7603,景顺长城中短债A,-1.096898126,0.1,0.37,0.06,1.14,1.07,,,,
0,7604,景顺长城中短债C,-1.16980488,0.09,0.33,-0.09,0.98,0.75,,,,
0,7609,汇安嘉诚债券A,-0.434330845,0.08,0.43,0.89,2.06,,,,,
0,7610,汇安嘉诚债券C,-0.456551257,0.07,0.4,0.79,1.86,,,,,
0,7628,南方全球债券QDII-A（人民币）,-15.57230664,-0.49,-0.82,0.48,-0.73,2.45,,,,
0,7629,南方全球债券QDII-C（人民币）,-15.52061855,-0.49,-0.85,0.39,-0.9,2.03,,,,
0,7655,南方定元中短债A,-1.069922768,0.1,0.68,1.85,2.42,2.8,,,,
0,7656,南方定元中短债C,-1.116631814,0.09,0.66,1.75,2.21,2.39,,,,
0,7663,平安安享灵活配置混合C,-3.939764079,0.2,0.05,-0.89,3.62,15.86,,,,
0,7666,华夏鼎泓债券A,-5.830165961,0.57,0.86,0.17,2.75,8.17,,,,
0,7667,华夏鼎泓债券C,-5.909950085,0.56,0.82,0.06,2.53,7.73,,,,
0,7678,泰达宏利品牌升级混合A,-28.30700466,0.03,-7.13,-14.73,-0.05,42.68,,,,
0,7679,泰达宏利品牌升级混合C,-28.3898246,0.02,-7.15,-14.8,-0.24,42.21,,,,
0,7699,建信荣禧一年定期开放债券,-0.03959412,0.03,0.22,0.63,1.73,2.72,,,,
0,7725,招商瑞文混合A,-2.343657852,0.22,0.42,2.7,4.77,15.1,,,,
0,7726,招商瑞文混合C,-2.363218835,0.23,0.38,2.63,4.6,14.74,,,,
0,7733,南方智锐混合A,-21.96436216,1.94,2.52,-6.68,8.18,59.87,,,,
0,7734,南方智锐混合C,-22.12338438,1.93,2.47,-6.82,7.86,58.9,,,,
0,7763,前海开源3-5年国开债A,-4.700224288,0.07,0.68,-0.24,1.28,-2.32,,,,
0,7764,前海开源3-5年国开债C,-4.72756996,0.07,0.67,-0.27,0.78,-2.85,,,,
0,7765,前海开源1-3年国开债A,-1.922763844,0.07,0.41,2.82,4.08,2.95,,,,
0,7766,前海开源1-3年国开债C,-1.943034242,0.08,0.41,0.52,1.71,0.59,,,,
0,7769,东兴兴瑞一年定开债券,-0.356748325,0.37,1.61,4.09,,,,,,
0,7777,中邮研究精选混合,-19.88236169,0.16,-1.03,-13.95,-2.57,20.91,,,,
0,7782,大成MSCI价值100ETF联接A,-11.04302137,0.23,2.32,-3.19,8.99,39.22,,,,
0,7783,大成MSCI价值100ETF联接C,-11.05199062,0.54,-0.5,-3.04,8.86,37.45,,,,
0,7790,南方梦元短债A,-0.157710368,0.05,0.36,0.87,1.67,2.65,,,,
0,7791,南方梦元短债C,-0.167504703,0.05,0.33,0.8,1.52,2.35,,,,
0,7792,嘉实央企创新驱动ETF联接A,-15.60910774,0.81,-0.26,-0.48,13.66,20.57,,,,
0,7793,嘉实央企创新驱动ETF联接C,-15.65783132,0.8,-0.28,-0.52,13.54,20.29,,,,
0,7794,申万菱信中证500指数优选增强C,-14.19449847,0.96,-0.93,-1.37,5.96,39.78,,,,
0,7795,申万菱信中证500指数增强C,-19.24956062,0.66,-1.97,-6.11,1.16,37.21,,,,
0,7799,申万菱信中小板指数C,-19.93859473,-0.15,-2.6,-11.04,5.92,43.02,,,,
0,7800,申万菱信沪深300价值指数C,-18.61313986,-0.73,-0.21,3.63,13.89,29.2,,,,
0,7804,申万菱信沪深300指数增强C,-15.38352979,-0.08,1.85,-6.38,10.46,47.04,,,,
0,7806,建信MSCI中国A股指数增强A,-15.57466271,0.73,3.92,-3.3,13.81,59.88,,,,
0,7807,建信MSCI中国A股指数增强C,-15.57466271,0.72,3.88,-3.4,13.57,59.26,,,,
0,7815,嘉实新兴科技100ETF联接A,-22.95966706,1.03,-1.28,-8.65,-3.41,20.74,,,,
0,7816,嘉实新兴科技100ETF联接C,-22.77804789,1.02,-1.3,-8.7,-3.51,20.49,,,,
0,7817,国泰中证全指通信设备ETF联接基金A,-32.30017197,-0.22,-3.41,-5.62,-13.44,-9.99,,,,
0,7818,国泰中证全指通信设备ETF联接基金C,-32.60628396,-0.22,-3.43,-5.69,-13.57,-10.26,,,,
0,7828,创金合信信用红利债券A,-1.551784128,0.13,0.52,1.04,2.05,3.49,,,,
0,7829,创金合信信用红利债券C,-1.638732528,0.13,0.49,0.95,1.86,3.07,,,,
0,7835,国泰鑫睿混合,-12.60492122,1.9,3.17,0.49,-1.99,33.5,,,,
0,7859,平安5-10年期政策性金融债债券A,-1.490321508,0.31,0.97,0.43,2.65,2.33,,,,
0,7860,平安5-10年期政策性金融债债券C,-1.828391727,0.32,0.96,0.4,2.61,1.57,,,,
0,7867,华泰柏瑞锦泰一年定开债券,-0.0099,0.03,0.2,0.51,1.05,,,,,
0,7893,平安估值精选混合A,-22.59276134,2.2,0.82,-3.25,9.45,,,,,
0,7894,平安估值精选混合C,-22.69031437,2.18,0.76,-3.45,9.01,,,,,
0,7895,嘉实价值成长混合,-19.6407113,1.68,-1.01,-5.41,18.48,68.51,,,,
0,7901,汇添富中短债A,-0.888050518,0.09,0.42,0.72,1.72,,,,,
0,7902,汇添富中短债C,-0.977264464,0.09,0.39,0.62,1.52,,,,,
0,7915,财通资管鸿福短债A,-0.12596606,0.03,0.24,0.73,1.65,3.75,,,,
0,7916,财通资管鸿福短债C,-0.125960267,0.03,0.24,0.7,1.61,3.63,,,,
0,7926,万家家享中短债债券C,-3.327894696,0.04,0.28,0.7,1.4,-0.81,,,,
0,7937,华夏饲料豆粕期货ETF联接A,-14.40096733,-0.1,5.7,-8.57,7.71,22.85,,,,
0,7938,华夏饲料豆粕期货ETF联接C,-14.42567639,-0.11,5.67,-8.65,7.55,22.47,,,,
0,7945,景顺长城改革机遇混合C,-20.78102464,0.94,1.41,-5.27,11.77,41.92,,,,
0,7964,华宝宝康债券C,-0.960010449,0.14,0.73,0.8,1.53,1.86,,,,
0,7967,大成惠嘉一年定开债券,-0.0099,0.03,0.23,0.64,1.74,3.05,,,,
0,7968,华泰柏瑞研究精选混合,-23.1543496,0.26,-0.67,-10.83,-2.44,40.05,,,,
0,8003,大成通嘉三年定开债券A,0,0.03,0.24,0.66,1.47,3.07,,,,
0,8004,大成通嘉三年定开债券C,-0.0097,0.03,0.22,0.58,1.32,2.75,,,,
0,8010,前海联合润盈短债A,-0.304251882,0.06,0.31,1.15,2.1,3.08,,,,
0,8011,前海联合润盈短债C,-0.354303076,0.05,0.27,0.62,1.45,2.2,,,,
0,8014,天弘鑫利三年定开债券,0,0.26,1.32,3.59,,,,,,
0,8025,汇添富稳健增长混合A,-9.699628539,0.62,0.95,-0.33,4.2,21.3,,,,
0,8026,汇添富稳健增长混合C,-9.70964746,0.61,0.91,-0.43,3.98,20.8,,,,
0,8033,中加科盈混合A,-4.852337713,0.39,0.16,-1.02,2.53,12.62,,,,
0,8034,中加科盈混合C,-4.890788868,0.38,0.1,-1.17,2.1,11.73,,,,
0,8046,中融睿嘉39个月定开债券A,0,0.24,1.35,3.53,,,,,,
0,8047,中融睿嘉39个月定开债券C,0,0.24,1.31,3.41,,,,,,
0,8048,中融睿享86个月定开债券A,0,0.29,1.64,4.29,,,,,,
0,8049,中融睿享86个月定开债券C,0,0.29,1.6,4.19,,,,,,
0,8054,汇添富中债7-10年国开债A,-5.256225935,0.2,0.97,0.85,2.92,-1.16,,,,
